OG1	OG2	direction	pvalue	qvalue	signif
OG0000180	OG0000574	29	3.238212537922459e-31	3.768003918746504e-27	TRUE
OG0001180	OG0001159	90	3.3112517947462083e-31	3.8498526713333495e-27	TRUE
OG0000697	OG0000647	39	3.354509194658992e-31	3.896970209183012e-27	TRUE
OG0001124	OG0001086	40	3.372324776055134e-31	3.914479079399501e-27	TRUE
OG0001075	OG0001170	44	3.3812516425529764e-31	3.9216501525284806e-27	TRUE
OG0000230	OG0000818	42	3.460145710141255e-31	4.0098931546170536e-27	TRUE
OG0000238	OG0000131	27	3.480062700603545e-31	4.0297010353051756e-27	TRUE
OG0000332	OG0000146	24	3.5875492475153744e-31	4.150794770336298e-27	TRUE
OG0000544	OG0000528	33	3.882622912481651e-31	4.488554672101521e-27	TRUE
OG0000620	OG0000704	26	3.8951841741138703e-31	4.499430059765147e-27	TRUE
OG0001002	OG0001419	-54	3.990506016630583e-31	4.605809435891161e-27	TRUE
OG0001291	OG0001287	27	4.163219513170332e-31	4.8012694200808376e-27	TRUE
OG0000705	OG0000288	30	4.277891390291316e-31	4.929530698903323e-27	TRUE
OG0000528	OG0000650	35	4.521673864293354e-31	5.206242514257355e-27	TRUE
OG0000974	OG0001111	40	4.625228214248615e-31	5.321179962607923e-27	TRUE
OG0000379	OG0000400	26	4.704025688492801e-31	5.4074731193540026e-27	TRUE
OG0001682	OG0001659	23	4.734841345108472e-31	5.4254097786588945e-27	TRUE
OG0001682	OG0001660	23	4.734841345108472e-31	5.4254097786588945e-27	TRUE
OG0001659	OG0001662	23	4.734841345108472e-31	5.4254097786588945e-27	TRUE
OG0001662	OG0001660	23	4.734841345108472e-31	5.4254097786588945e-27	TRUE
OG0000643	OG0000908	44	4.892451583978402e-31	5.601507995480458e-27	TRUE
OG0002238	OG0002239	16	5.009174825790302e-31	5.7279202503716904e-27	TRUE
OG0001154	OG0001227	46	5.010892456421769e-31	5.7279202503716904e-27	TRUE
OG0001476	OG0001777	21	5.156184939910172e-31	5.8892842140756506e-27	TRUE
OG0000919	OG0000947	43	5.243859158582681e-31	5.984632293356765e-27	TRUE
OG0000575	OG0000610	34	5.375835257749108e-31	6.12545125832149e-27	TRUE
OG0000822	OG0000531	34	5.375835257749108e-31	6.12545125832149e-27	TRUE
OG0000575	OG0000680	35	5.804877747592915e-31	6.60904140664535e-27	TRUE
OG0000723	OG0000617	38	5.997684755917926e-31	6.82311301160337e-27	TRUE
OG0000493	OG0000275	28	6.022032985950574e-31	6.839903217622336e-27	TRUE
OG0000498	OG0000305	28	6.022032985950574e-31	6.839903217622336e-27	TRUE
OG0001096	OG0001081	42	6.163032730640578e-31	6.994483701044741e-27	TRUE
OG0001484	OG0001474	19	6.236001824613206e-31	7.071671178504542e-27	TRUE
OG0000740	OG0000360	33	6.762656242791211e-31	7.662809834601231e-27	TRUE
OG0000576	OG0000630	30	6.799439967016827e-31	7.698375037722879e-27	TRUE
OG0000579	OG0000389	33	6.865180085898059e-31	7.766642473147145e-27	TRUE
OG0000493	OG0000515	31	6.9491072777615545e-31	7.849141016886052e-27	TRUE
OG0000364	OG0000533	31	6.9491072777615545e-31	7.849141016886052e-27	TRUE
OG0001063	OG0000916	35	7.430504356757669e-31	8.379618244125019e-27	TRUE
OG0000808	OG0000631	35	7.430504356757669e-31	8.379618244125019e-27	TRUE
OG0000384	OG0000226	27	7.583037672180884e-31	8.54488011352389e-27	TRUE
OG0000930	OG0000979	32	7.694145970510463e-31	8.663238533679071e-27	TRUE
OG0001658	OG0001595	24	8.062802283416124e-31	9.06401997679928e-27	TRUE
OG0001341	OG0001351	24	8.062802283416124e-31	9.06401997679928e-27	TRUE
OG0000519	OG0000566	21	8.115353226435089e-31	9.11591301783962e-27	TRUE
OG0001063	OG0001071	36	8.176748791837852e-31	9.170436545506063e-27	TRUE
OG0000923	OG0001064	36	8.176748791837852e-31	9.170436545506063e-27	TRUE
OG0000328	OG0000700	32	8.321331294976462e-31	9.325258407110717e-27	TRUE
OG0000825	OG0000551	38	8.392995151923575e-31	9.39818544436876e-27	TRUE
OG0000324	OG0000343	29	8.830695653065189e-31	9.857357995708103e-27	TRUE
OG0000249	OG0000366	26	8.826182540218842e-31	9.857357995708103e-27	TRUE
OG0000373	OG0000461	29	8.830695653065189e-31	9.857357995708103e-27	TRUE
OG0000366	OG0000204	26	8.826182540218842e-31	9.857357995708103e-27	TRUE
OG0000597	OG0000049	32	9.010936077877829e-31	1.0050688899146703e-26	TRUE
OG0000956	OG0000405	41	9.207635592129505e-31	1.0262061649546296e-26	TRUE
OG0000763	OG0000909	50	9.47138521963896e-31	1.0547774508318725e-26	TRUE
OG0000725	OG0000412	27	9.807907576653425e-31	1.091402151279296e-26	TRUE
OG0000794	OG0000528	37	9.884504032174831e-31	1.0990683269816371e-26	TRUE
OG0000754	OG0000908	47	1.111478643518738e-30	1.2349022008547266e-26	TRUE
OG0000142	OG0000147	22	1.1210587042282488e-30	1.244576777776272e-26	TRUE
OG0001035	OG0000551	36	1.1491814368873909e-30	1.2748060018152372e-26	TRUE
OG0000235	OG0000179	23	1.1648719870526793e-30	1.2912077394318543e-26	TRUE
OG0000981	OG0000856	49	1.1933533854243829e-30	1.321751075518199e-26	TRUE
OG0000397	OG0000525	31	1.2137216487714837e-30	1.342226639378478e-26	TRUE
OG0000521	OG0000736	35	1.2136538390281202e-30	1.342226639378478e-26	TRUE
OG0000805	OG0000378	30	1.227138567125995e-30	1.3560129255949076e-26	TRUE
OG0000239	OG0000488	25	1.2473120716963624e-30	1.375109603774247e-26	TRUE
OG0000249	OG0000262	25	1.2473120716963624e-30	1.375109603774247e-26	TRUE
OG0000262	OG0000248	25	1.2473120716963624e-30	1.375109603774247e-26	TRUE
OG0000812	OG0000876	49	1.2717938917594764e-30	1.4010170880922894e-26	TRUE
OG0000990	OG0001111	35	1.316279038915296e-30	1.4489033944774114e-26	TRUE
OG0000218	OG0000738	38	1.3336831298037284e-30	1.466929179928177e-26	TRUE
OG0001375	OG0001185	40	1.3752927441027482e-30	1.5115305359816002e-26	TRUE
OG0000856	OG0000837	43	1.4517389011539725e-30	1.5943212305781562e-26	TRUE
OG0000062	OG0000862	44	1.4745432925088507e-30	1.6181196863268447e-26	TRUE
OG0000404	OG0000517	30	1.5497555448390182e-30	1.698042987624843e-26	TRUE
OG0000422	OG0000308	30	1.5497555448390182e-30	1.698042987624843e-26	TRUE
OG0000594	OG0000595	22	1.5556760884597868e-30	1.7032218768370376e-26	TRUE
OG0000455	OG0000576	33	1.6083132040766684e-30	1.7595009354418849e-26	TRUE
OG0000859	OG0000674	43	1.6340955194381857e-30	1.7863369989465122e-26	TRUE
OG0000282	OG0000140	29	1.7165706416481607e-30	1.87505913797101e-26	TRUE
OG0000435	OG0000768	35	1.7422162103983138e-30	1.901616463556127e-26	TRUE
OG0001262	OG0001266	20	1.8902500160395578e-30	2.061616932077011e-26	TRUE
OG0000718	OG0000717	42	1.946030971280951e-30	2.1208334634408312e-26	TRUE
OG0000966	OG0000884	35	1.9595220990532308e-30	2.1322785595283504e-26	TRUE
OG0001209	OG0001132	35	1.9595220990532308e-30	2.1322785595283504e-26	TRUE
OG0001138	OG0001248	88	2.0058853721887892e-30	2.1810656712888663e-26	TRUE
OG0001659	OG0001693	23	2.0140036700288125e-30	2.1832367560742708e-26	TRUE
OG0000143	OG0000135	18	2.011789733082685e-30	2.1832367560742708e-26	TRUE
OG0000218	OG0000841	41	2.0130604634848844e-30	2.1832367560742708e-26	TRUE
OG0001693	OG0001660	23	2.0140036700288125e-30	2.1832367560742708e-26	TRUE
OG0001161	OG0001264	46	2.1913079491045318e-30	2.373635918354053e-26	TRUE
OG0000470	OG0000586	32	2.2583632723819277e-30	2.4407108797834927e-26	TRUE
OG0000515	OG0000586	32	2.2583632723819277e-30	2.4407108797834927e-26	TRUE
OG0001008	OG0000472	32	2.2583632723819277e-30	2.4407108797834927e-26	TRUE
OG0001277	OG0001170	46	2.4096624224885406e-30	2.6016001148272845e-26	TRUE
OG0000138	OG0000150	20	2.4108796561244716e-30	2.6016001148272845e-26	TRUE
OG0000336	OG0000208	26	2.4506633100886714e-30	2.642532094207058e-26	TRUE
OG0000953	OG0000921	39	2.6249705217995067e-30	2.828348439921687e-26	TRUE
OG0000382	OG0000498	29	2.6702123399959495e-30	2.872756000923828e-26	TRUE
OG0000321	OG0000467	29	2.6702123399959495e-30	2.872756000923828e-26	TRUE
OG0000718	OG0000910	50	2.6768364750092595e-30	2.8777123760654345e-26	TRUE
OG0000228	OG0000389	28	2.7189738955437673e-30	2.9208108213675544e-26	TRUE
OG0002311	OG0002207	17	2.778944889040536e-30	2.9829874015401246e-26	TRUE
OG0000536	OG0000703	39	2.793638724375696e-30	2.9965054168590053e-26	TRUE
OG0000393	OG0000850	37	2.8437680053960763e-30	3.0479832376279045e-26	TRUE
OG0000330	OG0000598	29	2.9273789757460224e-30	3.13524288238486e-26	TRUE
OG0000194	OG0000156	21	2.9363343870602064e-30	3.1401192952475075e-26	TRUE
OG0001776	OG0001511	21	2.9363343870602064e-30	3.1401192952475075e-26	TRUE
OG0000475	OG0000499	37	3.0881092247432226e-30	3.299953748879651e-26	TRUE
OG0000524	OG0000508	35	3.1586779003297776e-30	3.3728369712560966e-26	TRUE
OG0000746	OG0000835	40	3.950404563383186e-30	4.2150878739537814e-26	TRUE
OG0000807	OG0000480	35	3.954104459584328e-30	4.215882428601432e-26	TRUE
OG0000214	OG0000257	24	3.978411316186723e-30	4.2386306136654984e-26	TRUE
OG0000524	OG0000782	41	4.03121958100789e-30	4.2916878091162493e-26	TRUE
OG0000272	OG0000340	27	4.0678052114218425e-30	4.327407929228862e-26	TRUE
OG0000169	OG0000167	21	4.0868760814757194e-30	4.344456166822147e-26	TRUE
OG0000496	OG0000680	33	4.1773872437967496e-30	4.437365368117301e-26	TRUE
OG0000597	OG0000410	32	4.3224677748772385e-30	4.588058655505152e-26	TRUE
OG0000431	OG0000399	29	4.363159475589714e-30	4.6278073190797005e-26	TRUE
OG0000300	OG0000820	31	4.561493094760949e-30	4.834576401758156e-26	TRUE
OG0000549	OG0000314	32	4.5878656924002375e-30	4.858917955543127e-26	TRUE
OG0000386	OG0000258	26	4.609385107748309e-30	4.87808729772641e-26	TRUE
OG0001740	OG0001511	22	4.618370467966406e-30	4.88035557214743e-26	TRUE
OG0001511	OG0001741	22	4.618370467966406e-30	4.88035557214743e-26	TRUE
OG0000935	OG0000639	34	4.764588022568361e-30	5.031140801097259e-26	TRUE
OG0000805	OG0000432	30	4.7759253219692594e-30	5.03938224802719e-26	TRUE
OG0000165	OG0000126	21	4.903026630315025e-30	5.1696711926120477e-26	TRUE
OG0000645	OG0000350	35	5.25601710994084e-30	5.537765635390121e-26	TRUE
OG0000951	OG0000876	50	5.2994747623860935e-30	5.579432129850178e-26	TRUE
OG0000849	OG0000841	48	5.3303874503629194e-30	5.607839227407765e-26	TRUE
OG0000112	OG0000509	27	5.357028333460653e-30	5.631713612880962e-26	TRUE
OG0000317	OG0000413	30	5.6311536010703316e-30	5.915535565893869e-26	TRUE
OG0001161	OG0001088	47	5.773309214607602e-30	6.060407512888189e-26	TRUE
OG0001539	OG0001674	25	6.096944133017525e-30	6.395430344057859e-26	TRUE
OG0000694	OG0000480	33	6.2674392777591595e-30	6.569441894966104e-26	TRUE
OG0000816	OG0000070	32	6.368459759235036e-30	6.670429022492845e-26	TRUE
OG0000462	OG0000233	27	6.717018212037586e-30	7.030353066506685e-26	TRUE
OG0000857	OG0000965	46	6.755249520398324e-30	7.0651842313668e-26	TRUE
OG0000571	OG0000351	31	7.106824115065685e-30	7.42744392936039e-26	TRUE
OG0000444	OG0000354	31	7.210516002314164e-30	7.530297108454571e-26	TRUE
OG0000545	OG0000768	36	7.457279201005765e-30	7.776618103492637e-26	TRUE
OG0000733	OG0001026	36	7.457279201005765e-30	7.776618103492637e-26	TRUE
OG0000423	OG0000435	31	7.577828327751473e-30	7.885037688851099e-26	TRUE
OG0000426	OG0000103	31	7.577828327751473e-30	7.885037688851099e-26	TRUE
OG0000439	OG0000103	31	7.577828327751473e-30	7.885037688851099e-26	TRUE
OG0000732	OG0000475	39	7.674901554715698e-30	7.980225584779905e-26	TRUE
OG0000259	OG0000565	23	7.745642530117714e-30	8.047914960540503e-26	TRUE
OG0001144	OG0001260	33	7.855537786212669e-30	8.15615846881138e-26	TRUE
OG0000494	OG0000629	32	8.022422128190013e-30	8.323371479489199e-26	TRUE
OG0000564	OG0000436	33	8.371879711565033e-30	8.679625994180326e-26	TRUE
OG0001967	OG0001984	16	8.515597203843512e-30	8.796661858230271e-26	TRUE
OG0001730	OG0001719	16	8.515597203843512e-30	8.796661858230271e-26	TRUE
OG0001731	OG0001719	16	8.515597203843512e-30	8.796661858230271e-26	TRUE
OG0001732	OG0001719	16	8.515597203843512e-30	8.796661858230271e-26	TRUE
OG0000699	OG0000760	40	8.511353908604482e-30	8.796661858230271e-26	TRUE
OG0000522	OG0000691	34	8.94333333056534e-30	9.231830897528632e-26	TRUE
OG0000695	OG0000673	36	8.974937581134209e-30	9.257755840148792e-26	TRUE
OG0000927	OG0000830	54	9.309179416638281e-30	9.59559206089971e-26	TRUE
OG0001203	OG0001200	27	9.781948988400939e-30	1.0075627110481516e-25	TRUE
OG0000440	OG0000850	38	1.0386248120131516e-29	1.0690350121277167e-25	TRUE
OG0001136	OG0001139	89	1.0427235070779615e-29	1.0724799190505668e-25	TRUE
OG0000110	OG0000388	28	1.0921235354042145e-29	1.121672278238181e-25	TRUE
OG0000321	OG0000340	28	1.0921235354042145e-29	1.121672278238181e-25	TRUE
OG0000656	OG0000463	34	1.1702502077402795e-29	1.201048078153494e-25	TRUE
OG0001389	OG0001473	33	1.1747625543891487e-29	1.2048124062395984e-25	TRUE
OG0000296	OG0000425	27	1.1775161289051794e-29	1.206768860949205e-25	TRUE
OG0000689	OG0000318	32	1.2071442720266606e-29	1.236244941454769e-25	TRUE
OG0000905	OG0000532	41	1.2107470742669473e-29	1.2390451169508778e-25	TRUE
OG0000421	OG0000326	29	1.38235744928915e-29	1.413652337347749e-25	TRUE
OG0000175	OG0000482	30	1.4048561681398435e-29	1.435631273414558e-25	TRUE
OG0000648	OG0000687	35	1.4471467056408046e-29	1.476732574531069e-25	TRUE
OG0000923	OG0001062	35	1.4471467056408046e-29	1.476732574531069e-25	TRUE
OG0000540	OG0000466	33	1.498546965308805e-29	1.5280906205660454e-25	TRUE
OG0000274	OG0000214	24	1.573368099093689e-29	1.6032408525071315e-25	TRUE
OG0000216	OG0000276	25	1.611895824234919e-29	1.6389879672291217e-25	TRUE
OG0000232	OG0000704	25	1.611895824234919e-29	1.6389879672291217e-25	TRUE
OG0000441	OG0000252	25	1.611895824234919e-29	1.6389879672291217e-25	TRUE
OG0001711	OG0001709	15	1.6436354897124428e-29	1.667695110179954e-25	TRUE
OG0001711	OG0001710	15	1.6436354897124428e-29	1.667695110179954e-25	TRUE
OG0001709	OG0001710	15	1.6436354897124428e-29	1.667695110179954e-25	TRUE
OG0000431	OG0000805	30	1.731927341545165e-29	1.7560304278760324e-25	TRUE
OG0000549	OG0000644	35	1.736772600309197e-29	1.759692447868576e-25	TRUE
OG0000210	OG0000237	24	1.738666288917907e-29	1.7603608708143544e-25	TRUE
OG0000708	OG0000829	36	1.7753959726370142e-29	1.7962739997021857e-25	TRUE
OG0001659	OG0001615	21	1.8288530767893487e-29	1.8477388342949956e-25	TRUE
OG0001615	OG0001660	21	1.8288530767893487e-29	1.8477388342949956e-25	TRUE
OG0000810	OG0000645	41	1.8650167870756147e-29	1.882942462579474e-25	TRUE
OG0000900	OG0000914	30	1.9212639517647688e-29	1.9383584453316344e-25	TRUE
OG0001235	OG0001218	82	1.9569544686881303e-29	1.9729712074848258e-25	TRUE
OG0000763	OG0000127	34	1.9645574505933598e-29	1.979237661638892e-25	TRUE
OG0000795	OG0000435	35	1.998455048314032e-29	2.011967678986863e-25	TRUE
OG0000648	OG0000541	34	2.1284646812034575e-29	2.136824409727219e-25	TRUE
OG0000899	OG0000092	34	2.1284646812034575e-29	2.136824409727219e-25	TRUE
OG0000262	OG0000328	26	2.127712977638303e-29	2.136824409727219e-25	TRUE
OG0000748	OG0000305	26	2.127712977638303e-29	2.136824409727219e-25	TRUE
OG0001161	OG0001268	44	2.2380812624660693e-29	2.2452914411379985e-25	TRUE
OG0000926	OG0000929	36	2.2675560837137253e-29	2.2732625806156137e-25	TRUE
OG0000479	OG0000619	31	2.3269556076073763e-29	2.326272523021513e-25	TRUE
OG0000266	OG0000526	31	2.3269556076073763e-29	2.326272523021513e-25	TRUE
OG0000589	OG0000387	31	2.3269556076073763e-29	2.326272523021513e-25	TRUE
OG0000549	OG0000127	31	2.3269556076073763e-29	2.326272523021513e-25	TRUE
OG0000624	OG0000316	30	2.3762430646237795e-29	2.3738819642845676e-25	TRUE
OG0001074	OG0001040	41	2.4305155970928003e-29	2.4264014094246347e-25	TRUE
OG0000479	OG0000693	32	2.456965322340873e-29	2.449378261500278e-25	TRUE
OG0000090	OG0000658	32	2.456965322340873e-29	2.449378261500278e-25	TRUE
OG0000325	OG0000091	28	2.49370452895048e-29	2.484267981833211e-25	TRUE
OG0000764	OG0000874	40	2.5148007792021885e-29	2.503536121336438e-25	TRUE
OG0000158	OG0000148	21	2.530679035129761e-29	2.5175863888998275e-25	TRUE
OG0000658	OG0000419	33	2.5795477196794085e-29	2.564413953618636e-25	TRUE
OG0001659	OG0001515	24	2.669554974348203e-29	2.650199493261052e-25	TRUE
OG0001515	OG0001660	24	2.669554974348203e-29	2.650199493261052e-25	TRUE
OG0000717	OG0000795	40	2.806234055357711e-29	2.783950254206999e-25	TRUE
OG0000329	OG0000700	35	2.82120795702285e-29	2.79686028537763e-25	TRUE
OG0000553	OG0000254	29	2.8987852026859755e-29	2.871772349382974e-25	TRUE
OG0000570	OG0000812	39	2.936561594889177e-29	2.9051617685539227e-25	TRUE
OG0000791	OG0000538	32	2.934903124109209e-29	2.9051617685539227e-25	TRUE
OG0000781	OG0000670	40	3.0274635642097774e-29	2.9909434221885767e-25	TRUE
OG0000837	OG0000770	40	3.0274635642097774e-29	2.9909434221885767e-25	TRUE
OG0000979	OG0000124	29	3.2732464834832036e-29	3.231523577147821e-25	TRUE
OG0000815	OG0000743	39	3.298657129439998e-29	3.2543581716731355e-25	TRUE
OG0000615	OG0000049	31	3.3242762621218265e-29	3.2773667496348607e-25	TRUE
OG0001476	OG0001511	21	3.327009709239126e-29	3.2777963886167347e-25	TRUE
OG0000610	OG0000586	33	3.640971798374797e-29	3.584638753067286e-25	TRUE
OG0001054	OG0001040	36	3.749383791223669e-29	3.686285357137169e-25	TRUE
OG0000606	OG0000574	36	3.749383791223669e-29	3.686285357137169e-25	TRUE
OG0000298	OG0000602	29	3.8430350254813084e-29	3.7757583567421856e-25	TRUE
OG0001234	OG0001365	40	4.015942927421246e-29	3.9429237983054513e-25	TRUE
OG0000485	OG0000898	33	4.038703287619002e-29	3.962543176495965e-25	TRUE
OG0000446	OG0000178	20	4.0653448335938657e-29	3.9832033685354777e-25	TRUE
OG0001415	OG0001420	20	4.0653448335938657e-29	3.9832033685354777e-25	TRUE
OG0000523	OG0000819	37	4.0756255628932466e-29	3.990535620247336e-25	TRUE
OG0000802	OG0001060	44	4.1269736867276017e-29	4.038040234350424e-25	TRUE
OG0000417	OG0000493	29	4.163491502568226e-29	4.0681906079276937e-25	TRUE
OG0000417	OG0000492	29	4.163491502568226e-29	4.0681906079276937e-25	TRUE
OG0001658	OG0001629	23	4.272763331167394e-29	4.172103636561565e-25	TRUE
OG0000417	OG0000341	28	4.304289411751649e-29	4.2000122597366755e-25	TRUE
OG0000916	OG0001064	34	4.5428939134182806e-29	4.429806285842485e-25	TRUE
OG0000728	OG0000675	39	4.606111671891458e-29	4.488382415033985e-25	TRUE
OG0001063	OG0001069	35	4.633031546993132e-29	4.50538189546296e-25	TRUE
OG0001064	OG0001071	35	4.633031546993132e-29	4.50538189546296e-25	TRUE
OG0001054	OG0001071	35	4.633031546993132e-29	4.50538189546296e-25	TRUE
OG0000813	OG0000583	40	4.6750006723815876e-29	4.543097821326203e-25	TRUE
OG0001155	OG0001268	44	4.8703400031960004e-29	4.7297038796006495e-25	TRUE
OG0001334	OG0001337	29	4.9007872477761266e-29	4.756034328434313e-25	TRUE
OG0000626	OG0000255	28	5.20701853801624e-29	5.049785339009924e-25	TRUE
OG0001616	OG0001682	23	5.309527977314324e-29	5.145701265188753e-25	TRUE
OG0000547	OG0000568	35	5.327542620942846e-29	5.159654862512919e-25	TRUE
OG0000597	OG0000615	35	5.711014993062323e-29	5.523543085369045e-25	TRUE
OG0000553	OG0000848	35	5.711014993062323e-29	5.523543085369045e-25	TRUE
OG0001375	OG0001547	34	5.88170805492179e-29	5.684778825792133e-25	TRUE
OG0000987	OG0000954	30	5.897332766376446e-29	5.696021303265644e-25	TRUE
OG0000494	OG0000612	32	6.123053002266642e-29	5.910034971131155e-25	TRUE
OG0000726	OG0000413	33	6.155165599520631e-29	5.937013462911631e-25	TRUE
OG0000470	OG0000492	30	6.194585980196658e-29	5.9589206214926e-25	TRUE
OG0000515	OG0000492	30	6.194585980196658e-29	5.9589206214926e-25	TRUE
OG0000453	OG0000528	31	6.194038934189476e-29	5.9589206214926e-25	TRUE
OG0000538	OG0000444	31	6.194038934189476e-29	5.9589206214926e-25	TRUE
OG0000893	OG0000928	24	6.45512138666895e-29	6.205359951770699e-25	TRUE
OG0000930	OG0000124	28	7.037877292268908e-29	6.761011938902355e-25	TRUE
OG0002308	OG0002399	16	7.664037483459163e-29	7.3575848072640685e-25	TRUE
OG0000673	OG0000280	31	7.881511441287032e-29	7.561274553849254e-25	TRUE
OG0000304	OG0000452	27	8.221781572406661e-29	7.882418144841147e-25	TRUE
OG0000197	OG0000400	25	8.488312511322064e-29	8.132482336833843e-25	TRUE
OG0000575	OG0000544	32	8.562573844991661e-29	8.191977159285162e-25	TRUE
OG0001596	OG0001615	20	8.56763763493955e-29	8.191977159285162e-25	TRUE
OG0000959	OG0000829	32	8.562573844991661e-29	8.191977159285162e-25	TRUE
OG0000657	OG0000675	37	9.280226056864855e-29	8.8673778274956e-25	TRUE
OG0000575	OG0000650	34	9.525160398779135e-29	9.095323828224079e-25	TRUE
OG0000785	OG0000751	41	9.822642810467951e-29	9.373108083922715e-25	TRUE
OG0000912	OG0000836	52	9.871050839107454e-29	9.413004387840798e-25	TRUE
OG0000321	OG0000450	28	9.977163643145503e-29	9.501490710893536e-25	TRUE
OG0000954	OG0000891	28	9.977163643145503e-29	9.501490710893536e-25	TRUE
OG0000255	OG0000486	27	1.0300295300655398e-28	9.8026728487884e-25	TRUE
OG0000603	OG0000624	33	1.039165453547605e-28	9.883025305359608e-25	TRUE
OG0000772	OG0000924	45	1.052064627760829e-28	9.999037401346664e-25	TRUE
OG0000694	OG0000825	40	1.0603326300694426e-28	1.0070908720175492e-24	TRUE
OG0000668	OG0000425	32	1.0693993289762862e-28	1.0150265276581849e-24	TRUE
OG0000507	OG0000777	30	1.0734324790648479e-28	1.0181771853457827e-24	TRUE
OG0001616	OG0001661	22	1.102782932494858e-28	1.0453217866443459e-24	TRUE
OG0000738	OG0000691	38	1.1348660209327716e-28	1.0750188688545128e-24	TRUE
OG0000354	OG0000281	28	1.1404180999941362e-28	1.079561318878265e-24	TRUE
OG0001124	OG0001329	35	1.198387040529256e-28	1.1329332687236386e-24	TRUE
OG0001124	OG0000967	35	1.198387040529256e-28	1.1329332687236386e-24	TRUE
OG0000441	OG0000146	23	1.2045139443080182e-28	1.1372182843390284e-24	TRUE
OG0000859	OG0000444	37	1.2040380844255803e-28	1.1372182843390284e-24	TRUE
OG0000064	OG0001089	36	1.2156713405387747e-28	1.1469932263388094e-24	TRUE
OG0000536	OG0000634	36	1.2166458750136655e-28	1.1471540057418754e-24	TRUE
OG0000332	OG0000096	24	1.2316177161855834e-28	1.1605036699706189e-24	TRUE
OG0000537	OG0000414	30	1.4303725569312155e-28	1.3468927100176542e-24	TRUE
OG0000988	OG0000798	51	1.459489978080592e-28	1.3734042337527616e-24	TRUE
OG0000493	OG0000452	29	1.4731397183881455e-28	1.3844224505348159e-24	TRUE
OG0000472	OG0000823	29	1.4731397183881455e-28	1.3844224505348159e-24	TRUE
OG0000772	OG0000551	35	1.5270928084259926e-28	1.4341815262978554e-24	TRUE
OG0000523	OG0000830	37	1.555653178766647e-28	1.4600430414364607e-24	TRUE
OG0000123	OG0000096	22	1.579145806644469e-28	1.4811173977010218e-24	TRUE
OG0000250	OG0000366	25	1.5895964563291771e-28	1.4889614321905316e-24	TRUE
OG0000366	OG0000248	25	1.5895964563291771e-28	1.4889614321905316e-24	TRUE
OG0000027	OG0001088	46	1.6278110930052083e-28	1.5237562596138928e-24	TRUE
OG0000920	OG0000222	33	1.689232600142353e-28	1.5802146235193038e-24	TRUE
OG0000105	OG0000870	38	1.796030803244599e-28	1.6790193964132135e-24	TRUE
OG0000607	OG0000271	29	1.8810176451791783e-28	1.7573177612174998e-24	TRUE
OG0000422	OG0000435	30	1.897647417446577e-28	1.7716936781368437e-24	TRUE
OG0000866	OG0000447	28	1.9053762691451062e-28	1.7777460915310147e-24	TRUE
OG0000270	OG0000221	24	1.9172294564916002e-28	1.7876361483622156e-24	TRUE
OG0000118	OG0000546	26	1.967517071521704e-28	1.8309345519636083e-24	TRUE
OG0000390	OG0000293	26	1.967517071521704e-28	1.8309345519636083e-24	TRUE
OG0000680	OG0000559	33	1.9672125008391173e-28	1.8309345519636083e-24	TRUE
OG0000945	OG0000758	29	1.9707618901108718e-28	1.832758582159353e-24	TRUE
OG0000252	OG0000096	23	2.0342615346444803e-28	1.8905791907366845e-24	TRUE
OG0001277	OG0001312	38	2.068084947181478e-28	1.9207623039346318e-24	TRUE
OG0000765	OG0000775	40	2.087597622566686e-28	1.9376234956139025e-24	TRUE
OG0000794	OG0000575	36	2.0967989659587366e-28	1.9448984234956286e-24	TRUE
OG0001075	OG0001154	41	2.1337505307578566e-28	1.9778870560715574e-24	TRUE
OG0000905	OG0000327	39	2.1502778831215707e-28	1.9919128492267804e-24	TRUE
OG0000996	OG0000995	31	2.2138491637752244e-28	2.049471366185944e-24	TRUE
OG0001616	OG0001700	23	2.245657759041253e-28	2.0775699845114168e-24	TRUE
OG0000610	OG0000559	32	2.4000316195532924e-28	2.2175127900628997e-24	TRUE
OG0000884	OG0000092	32	2.4000316195532924e-28	2.2175127900628997e-24	TRUE
OG0000912	OG0000599	42	2.411668809119814e-28	2.2268227459869483e-24	TRUE
OG0000855	OG0001069	34	2.424990847100513e-28	2.2376753623199103e-24	TRUE
OG0000579	OG0000406	32	2.4504460455760083e-28	2.2597026601089025e-24	TRUE
OG0000465	OG0000166	27	2.4695021611605934e-28	2.2758043343157988e-24	TRUE
OG0000262	OG0000204	24	2.483138741693275e-28	2.2854185790821993e-24	TRUE
OG0000210	OG0000379	24	2.483138741693275e-28	2.2854185790821993e-24	TRUE
OG0000118	OG0000083	25	2.514463542298007e-28	2.3127570380924484e-24	TRUE
OG0000860	OG0000562	35	2.5278724348122218e-28	2.3235921641199087e-24	TRUE
OG0000394	OG0000602	30	2.594191535398465e-28	2.3830164933544307e-24	TRUE
OG0001967	OG0001950	15	2.629816783539908e-28	2.403361255516223e-24	TRUE
OG0001711	OG0001719	15	2.629816783539908e-28	2.403361255516223e-24	TRUE
OG0001872	OG0001853	15	2.629816783539908e-28	2.403361255516223e-24	TRUE
OG0001709	OG0001719	15	2.629816783539908e-28	2.403361255516223e-24	TRUE
OG0002350	OG0002305	15	2.629816783539908e-28	2.403361255516223e-24	TRUE
