OG1	OG2	direction	pvalue	qvalue	signif
OG0001355	OG0001877	14	1.841150922714917e-6	0.0017401495040824	TRUE
OG0000246	OG0000843	18	1.8436467466195144e-6	0.00174235116076409	TRUE
OG0000431	OG0000366	12	1.8461016188959512e-6	0.00174451372197828	TRUE
OG0000297	OG0000771	12	1.855573542667697e-6	0.00175330620948837	TRUE
OG0001497	OG0001889	8	1.8580742583341277e-6	0.00175551070501122	TRUE
OG0000705	OG0000752	17	1.859221628640092e-6	0.00175643627587962	TRUE
OG0000802	OG0000803	15	1.862674848062491e-6	0.00175938115267282	TRUE
OG0000138	OG0000876	15	1.862674848062491e-6	0.00175938115267282	TRUE
OG0000967	OG0000115	14	1.8732741195539368e-6	0.0017692330696441	TRUE
OG0000100	OG0000944	15	1.8758143795791896e-6	0.00177131274357836	TRUE
OG0001285	OG0001244	15	1.8758143795791896e-6	0.00177131274357836	TRUE
OG0001410	OG0001380	8	1.880259097201652e-6	0.00177534976030085	TRUE
OG0000109	OG0000047	10	1.8814333291940224e-6	0.00177629831911158	TRUE
OG0001075	OG0000995	16	1.8932624130749657e-6	0.00178730525591866	TRUE
OG0001036	OG0001067	12	1.8961332367839872e-6	0.00178985406301168	TRUE
OG0001920	OG0001576	9	1.899017225069241e-6	0.00179241483622863	TRUE
OG0002146	OG0003110	4	1.9018486070552064e-6	0.00179427867913846	TRUE
OG0002991	OG0002269	4	1.9018486070552064e-6	0.00179427867913846	TRUE
OG0003094	OG0002269	4	1.9018486070552064e-6	0.00179427867913846	TRUE
OG0003106	OG0002269	4	1.9018486070552064e-6	0.00179427867913846	TRUE
OG0002990	OG0002269	4	1.9018486070552064e-6	0.00179427867913846	TRUE
OG0001738	OG0001941	9	1.9043023228879392e-6	0.00179610817639298	TRUE
OG0000493	OG0000650	14	1.9042134693287737e-6	0.00179610817639298	TRUE
OG0000345	OG0000929	14	1.9042134693287737e-6	0.00179610817639298	TRUE
OG0000821	OG0000732	19	1.909147797795535e-6	0.00180051618772759	TRUE
OG0000925	OG0000896	20	1.9101951717408407e-6	0.00180134174091132	TRUE
OG0000864	OG0000970	21	1.9467245929685083e-6	0.00183562421763862	TRUE
OG0002237	OG0000843	-7	1.9472617633654645e-6	0.00183596541856788	TRUE
OG0001458	OG0001548	7	1.957446807735264e-6	0.00184523606816471	TRUE
OG0001447	OG0001548	7	1.957446807735264e-6	0.00184523606816471	TRUE
OG0000678	OG0000058	9	1.9655013521961575e-6	0.00185266211417067	TRUE
OG0000479	OG0000409	11	1.974669568170903e-6	0.00186113646474031	TRUE
OG0002513	OG0001010	-6	1.9781313290433365e-6	0.0018642314100842	TRUE
OG0001082	OG0000135	11	1.979566650282254e-6	0.00186541621213769	TRUE
OG0000121	OG0000599	8	1.9857997676561005e-6	0.00187112152849143	TRUE
OG0001650	OG0002338	8	1.9892709259623917e-6	0.00187422359409456	TRUE
OG0000018	OG0000819	11	1.9934345869702747e-6	0.00187797749543361	TRUE
OG0000240	OG0000891	10	1.9953724976466966e-6	0.00187963407222414	TRUE
OG0000926	OG0000635	17	1.9968050736446587e-6	0.00188013794001976	TRUE
OG0000805	OG0000753	17	1.9968050736446587e-6	0.00188013794001976	TRUE
OG0001750	OG0001101	-10	1.996410944295016e-6	0.00188013794001976	TRUE
OG0001750	OG0001076	-10	1.996410944295016e-6	0.00188013794001976	TRUE
OG0001000	OG0001085	17	1.9968050736446587e-6	0.00188013794001976	TRUE
OG0000753	OG0000475	16	2.0054470078237237e-6	0.00188810518966136	TRUE
OG0002946	OG0001556	6	2.0062829775981575e-6	0.0018887224422161	TRUE
OG0000730	OG0000739	18	2.017354242915863e-6	0.00189897426392464	TRUE
OG0000765	OG0000862	17	2.0207069581214917e-6	0.0019019592764581	TRUE
OG0000329	OG0000548	13	2.021964449429321e-6	0.00190280082496108	TRUE
OG0000791	OG0000596	13	2.021964449429321e-6	0.00190280082496108	TRUE
OG0002407	OG0001858	6	2.023367513903825e-6	0.00190377904027702	TRUE
OG0001858	OG0002408	6	2.023367513903825e-6	0.00190377904027702	TRUE
OG0000262	OG0001014	19	2.024472006354826e-6	0.00190447602925088	TRUE
OG0000968	OG0001014	19	2.024472006354826e-6	0.00190447602925088	TRUE
OG0002786	OG0002441	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002786	OG0002480	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002294	OG0002584	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002785	OG0002441	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002785	OG0002480	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002673	OG0002448	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002147	OG0002480	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002784	OG0002441	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002784	OG0002480	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002787	OG0002441	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002787	OG0002480	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002718	OG0002480	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0002503	OG0002794	4	2.0268632643173233e-6	0.00190450146539843	TRUE
OG0001996	OG0002127	6	2.0315786100403178e-6	0.00190858964404571	TRUE
OG0001794	OG0001844	6	2.0315786100403178e-6	0.00190858964404571	TRUE
OG0001501	OG0001580	8	2.03422920232815e-6	0.00191090834509508	TRUE
OG0000580	OG0000527	15	2.0380802862422987e-6	0.00191418255243585	TRUE
OG0000059	OG0001360	21	2.037952829077957e-6	0.00191418255243585	TRUE
OG0000209	OG0000125	12	2.039468457019637e-6	0.00191531455729155	TRUE
OG0000936	OG0000748	16	2.045123767534229e-6	0.00192028118312575	TRUE
OG0000557	OG0000559	16	2.045123767534229e-6	0.00192028118312575	TRUE
OG0002395	OG0002946	4	2.0536482846920326e-6	0.00192759400191745	TRUE
OG0002395	OG0002790	4	2.0536482846920326e-6	0.00192759400191745	TRUE
OG0002394	OG0002790	4	2.0536482846920326e-6	0.00192759400191745	TRUE
OG0002394	OG0002878	4	2.0536482846920326e-6	0.00192759400191745	TRUE
OG0000960	OG0000908	20	2.0686725762870737e-6	0.00194152207431902	TRUE
OG0003364	OG0001947	4	2.0723519132770893e-6	0.0019442782628359	TRUE
OG0003285	OG0001947	4	2.0723519132770893e-6	0.0019442782628359	TRUE
OG0001947	OG0003287	4	2.0723519132770893e-6	0.0019442782628359	TRUE
OG0003262	OG0001877	4	2.0723519132770893e-6	0.0019442782628359	TRUE
OG0001087	OG0000982	23	2.081344016065344e-6	0.00195253971627547	TRUE
OG0000210	OG0000374	10	2.0856124652413665e-6	0.00195619353370366	TRUE
OG0000297	OG0000276	10	2.0856124652413665e-6	0.00195619353370366	TRUE
OG0001313	OG0000525	12	2.0929153052230456e-6	0.00196286740367091	TRUE
OG0000459	OG0000129	13	2.095051652266751e-6	0.00196451912890653	TRUE
OG0000478	OG0000449	13	2.095051652266751e-6	0.00196451912890653	TRUE
OG0002654	OG0003421	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003656	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003420	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003423	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003418	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003659	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003657	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003658	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003419	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003422	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002654	OG0003424	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002710	OG0003619	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002710	OG0003543	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002710	OG0003678	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000325	OG0000317	11	2.1334465373356227e-6	0.00198083736947522	TRUE
OG0003679	OG0002419	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003679	OG0002536	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003679	OG0002708	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000952	OG0000933	13	2.1324625526389072e-6	0.00198083736947522	TRUE
OG0003421	OG0002564	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003421	OG0002493	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003421	OG0002492	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003421	OG0002491	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003540	OG0002569	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003656	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003420	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003423	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003418	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003659	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003657	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003658	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003419	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003422	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002564	OG0003424	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002374	OG0003611	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0001024	OG0000958	13	2.1324625526389072e-6	0.00198083736947522	TRUE
OG0003381	OG0002601	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002711	OG0003619	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002711	OG0003543	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002711	OG0003678	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003766	OG0002690	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003766	OG0002689	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002419	OG0003543	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002375	OG0002845	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000336	OG0001029	11	2.1334465373356227e-6	0.00198083736947522	TRUE
OG0003576	OG0002608	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003178	OG0002509	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003656	OG0002493	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003656	OG0002492	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003656	OG0002491	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002536	OG0003543	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003420	OG0002493	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003420	OG0002492	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003420	OG0002491	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003423	OG0002493	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003423	OG0002492	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003423	OG0002491	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000664	OG0000305	12	2.1146101742024035e-6	0.00198083736947522	TRUE
OG0003569	OG0002621	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002493	OG0003418	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002493	OG0003659	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002493	OG0003657	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002493	OG0003658	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002493	OG0003419	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002493	OG0003422	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002493	OG0003424	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000934	OG0001259	13	2.1324625526389072e-6	0.00198083736947522	TRUE
OG0003619	OG0002712	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003619	OG0002714	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003619	OG0002709	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003619	OG0002708	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003619	OG0002713	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003630	OG0002632	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003661	OG0002695	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002621	OG0003604	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002621	OG0003602	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002596	OG0003678	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002492	OG0003418	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002492	OG0003659	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002492	OG0003657	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002492	OG0003658	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002492	OG0003419	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002492	OG0003422	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002492	OG0003424	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003543	OG0002712	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003543	OG0002714	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003543	OG0002709	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003543	OG0002708	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003543	OG0002713	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003543	OG0002707	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002632	OG0003631	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002491	OG0003418	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002491	OG0003659	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002491	OG0003657	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002491	OG0003658	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002491	OG0003419	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002491	OG0003422	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002491	OG0003424	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000454	OG0000069	11	2.1334465373356227e-6	0.00198083736947522	TRUE
OG0002569	OG0003539	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002601	OG0003382	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002696	OG0003259	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000395	OG0000402	11	2.1334465373356227e-6	0.00198083736947522	TRUE
OG0003539	OG0002655	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002655	OG0003545	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000511	OG0000509	14	2.133013533325414e-6	0.00198083736947522	TRUE
OG0002714	OG0003678	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003662	OG0002695	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002616	OG0003278	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002709	OG0003678	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0002708	OG0003618	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003660	OG0002695	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0003678	OG0002713	3	2.1338283815178456e-6	0.00198083736947522	TRUE
OG0000265	OG0000622	13	2.1385965609515314e-6	0.00198455999816386	TRUE
OG0001188	OG0000828	13	2.1385965609515314e-6	0.00198455999816386	TRUE
OG0000865	OG0000261	13	2.1385965609515314e-6	0.00198455999816386	TRUE
OG0000609	OG0000800	13	2.1385965609515314e-6	0.00198455999816386	TRUE
OG0000896	OG0000715	17	2.145745503767722e-6	0.00199101759406913	TRUE
OG0000960	OG0000759	23	2.1477292991444524e-6	0.00199268177735424	TRUE
OG0000726	OG0000628	16	2.177382878949694e-6	0.00202001565624981	TRUE
OG0000780	OG0000238	12	2.191538694233047e-6	0.00203277295025217	TRUE
OG0001108	OG0000070	22	2.191716352102683e-6	0.00203277295025217	TRUE
OG0000579	OG0000275	12	2.191538694233047e-6	0.00203277295025217	TRUE
OG0000919	OG0000768	19	2.1964934186480498e-6	0.00203702317241622	TRUE
OG0001007	OG0001417	14	2.2009113582250735e-6	0.00204093961779261	TRUE
OG0000542	OG0000428	15	2.2058728690482043e-6	0.00204535938713456	TRUE
OG0001560	OG0001720	7	2.2220869662257858e-6	0.00206018888591606	TRUE
OG0001039	OG0000461	20	2.222259600612887e-6	0.00206018888591606	TRUE
OG0001555	OG0001794	8	2.238609874473909e-6	0.00207497934154971	TRUE
OG0001794	OG0001655	8	2.238609874473909e-6	0.00207497934154971	TRUE
OG0001937	OG0002442	5	2.2414129087594943e-6	0.00207739361617854	TRUE
OG0000780	OG0000166	10	2.245757793877659e-6	0.00208123636025297	TRUE
OG0001008	OG0000120	19	2.2480074273735037e-6	0.00208295252422248	TRUE
OG0000961	OG0000806	19	2.2480074273735037e-6	0.00208295252422248	TRUE
OG0000315	OG0000370	11	2.253565454044213e-6	0.0020875483469501	TRUE
OG0000090	OG0000242	11	2.253565454044213e-6	0.0020875483469501	TRUE
OG0000389	OG0000136	11	2.253565454044213e-6	0.0020875483469501	TRUE
OG0001021	OG0001076	16	2.2609815766096144e-6	0.00209423288546023	TRUE
OG0000282	OG0000242	10	2.263124596194764e-6	0.00209510600082041	TRUE
OG0000283	OG0000242	10	2.263124596194764e-6	0.00209510600082041	TRUE
OG0000788	OG0000141	12	2.263025168472116e-6	0.00209510600082041	TRUE
OG0000890	OG0000243	10	2.263124596194764e-6	0.00209510600082041	TRUE
OG0000252	OG0000111	10	2.263124596194764e-6	0.00209510600082041	TRUE
OG0000340	OG0000483	12	2.263025168472116e-6	0.00209510600082041	TRUE
OG0000686	OG0000121	9	2.276095017059288e-6	0.00210692721748146	TRUE
OG0000651	OG0000574	11	2.283233670195242e-6	0.00211316171837477	TRUE
OG0000095	OG0000466	11	2.283233670195242e-6	0.00211316171837477	TRUE
OG0000572	OG0000752	16	2.285485352882666e-6	0.00211505875404819	TRUE
OG0000111	OG0000171	8	2.291862235821707e-6	0.00212077270489338	TRUE
OG0001194	OG0001537	-14	2.293499720050124e-6	0.00212191295382238	TRUE
OG0000492	OG0000611	14	2.293499720050124e-6	0.00212191295382238	TRUE
OG0000520	OG0000653	15	2.2964525255160595e-6	0.00212445715749546	TRUE
OG0000622	OG0000019	9	2.30363296983637e-6	0.00213091157137436	TRUE
OG0000923	OG0000580	19	2.316459596775339e-6	0.00214239800356092	TRUE
OG0000884	OG0000552	19	2.316459596775339e-6	0.00214239800356092	TRUE
OG0001853	OG0001624	10	2.320244991588107e-6	0.00214570945911596	TRUE
OG0001427	OG0001751	13	2.328151698985903e-6	0.00215283128887235	TRUE
OG0000892	OG0000775	11	2.328430246571059e-6	0.00215289875912197	TRUE
OG0002424	OG0001927	6	2.3326546284676815e-6	0.00215661426825533	TRUE
OG0001045	OG0001750	-10	2.342051510107616e-6	0.00216511084171192	TRUE
OG0000917	OG0000787	14	2.346265247207531e-6	0.00216843196641433	TRUE
OG0000974	OG0000907	14	2.346265247207531e-6	0.00216843196641433	TRUE
OG0001041	OG0000891	14	2.346265247207531e-6	0.00216843196641433	TRUE
OG0000107	OG0000891	11	2.3538621175683288e-6	0.00217526106379352	TRUE
OG0000543	OG0000415	13	2.356037398275656e-6	0.00217637007184284	TRUE
OG0000543	OG0000350	13	2.356037398275656e-6	0.00217637007184284	TRUE
OG0000283	OG0000492	11	2.356724773790842e-6	0.00217637007184284	TRUE
OG0000292	OG0000088	11	2.356724773790842e-6	0.00217637007184284	TRUE
OG0001303	OG0001150	-11	2.356724773790842e-6	0.00217637007184284	TRUE
OG0000991	OG0000663	11	2.356724773790842e-6	0.00217637007184284	TRUE
OG0001173	OG0000319	13	2.356037398275656e-6	0.00217637007184284	TRUE
OG0000278	OG0000551	11	2.356724773790842e-6	0.00217637007184284	TRUE
OG0001650	OG0002516	6	2.3657793423493406e-6	0.00218453907505921	TRUE
OG0001586	OG0001134	11	2.3668516657644723e-6	0.00218533655526174	TRUE
OG0000132	OG0000507	10	2.377758190976966e-6	0.0021952131059995	TRUE
OG0001209	OG0000744	17	2.3784187050035596e-6	0.00219562934418982	TRUE
OG0000511	OG0000593	15	2.3829722625641975e-6	0.00219944517333778	TRUE
OG0000595	OG0000562	15	2.3829722625641975e-6	0.00219944517333778	TRUE
OG0000200	OG0000455	10	2.3934706777825986e-6	0.00220894035327211	TRUE
OG0000338	OG0000060	10	2.3938341418412565e-6	0.00220908111104781	TRUE
OG0000403	OG0000549	12	2.398453645219887e-6	0.00221295407053605	TRUE
OG0000156	OG0000914	12	2.398453645219887e-6	0.00221295407053605	TRUE
OG0002377	OG0001751	6	2.4056137810113657e-6	0.00221936489320557	TRUE
OG0001098	OG0000876	14	2.4213982166879713e-6	0.00223373046963024	TRUE
OG0002535	OG0002664	4	2.4249634512261465e-6	0.00223662533510724	TRUE
OG0002664	OG0002489	4	2.4249634512261465e-6	0.00223662533510724	TRUE
OG0000578	OG0000532	14	2.4256355306056663e-6	0.00223665423865069	TRUE
OG0000578	OG0000533	14	2.4256355306056663e-6	0.00223665423865069	TRUE
OG0001021	OG0001106	14	2.4256355306056663e-6	0.00223665423865069	TRUE
OG0000828	OG0000273	12	2.4318493636872476e-6	0.00224198913126339	TRUE
OG0000800	OG0000267	12	2.4318493636872476e-6	0.00224198913126339	TRUE
OG0001613	OG0001331	8	2.4325114095572687e-6	0.00224240207771934	TRUE
OG0000604	OG0000625	15	2.4362668474997227e-6	0.00224546868596921	TRUE
OG0000378	OG0000670	15	2.4362668474997227e-6	0.00224546868596921	TRUE
OG0000556	OG0000275	13	2.4391243929813466e-6	0.00224790459642645	TRUE
OG0002011	OG0002212	6	2.4472190069957865e-6	0.0022549677212323	TRUE
OG0000726	OG0000532	15	2.4471587859000665e-6	0.0022549677212323	TRUE
OG0001007	OG0001056	17	2.458043951512642e-6	0.00226474299454301	TRUE
OG0000417	OG0000511	13	2.4684436049259177e-6	0.00227412473624163	TRUE
OG0000815	OG0000940	16	2.4692826198572346e-6	0.00227469758874789	TRUE
OG0001004	OG0000183	13	2.4704503245745028e-6	0.0022755731021375	TRUE
OG0000174	OG0000694	9	2.4732534782065017e-6	0.00227735388344242	TRUE
OG0000421	OG0000524	9	2.4732534782065017e-6	0.00227735388344242	TRUE
OG0000855	OG0000137	9	2.4732534782065017e-6	0.00227735388344242	TRUE
OG0000018	OG0000763	9	2.4732534782065017e-6	0.00227735388344242	TRUE
OG0000971	OG0001014	16	2.4769796495748787e-6	0.00228058438884881	TRUE
OG0000403	OG0000181	9	2.481027302482897e-6	0.0022833073708064	TRUE
OG0000079	OG0000775	9	2.481027302482897e-6	0.0022833073708064	TRUE
OG0001188	OG0000165	9	2.481027302482897e-6	0.0022833073708064	TRUE
OG0000299	OG0000166	9	2.481027302482897e-6	0.0022833073708064	TRUE
OG0000040	OG0000127	9	2.481027302482897e-6	0.0022833073708064	TRUE
OG0001108	OG0001177	20	2.486655959209214e-6	0.00228814987549788	TRUE
OG0000333	OG0000244	9	2.48672613342646e-6	0.00228814987549788	TRUE
OG0000352	OG0000393	12	2.4926420086667775e-6	0.0022929889160007	TRUE
OG0000734	OG0000509	12	2.4926420086667775e-6	0.0022929889160007	TRUE
OG0000763	OG0000766	12	2.4926420086667775e-6	0.0022929889160007	TRUE
OG0001570	OG0002128	10	2.499717122795716e-6	0.00229929535881689	TRUE
OG0003336	OG0001874	4	2.508636526598582e-6	0.00230689174803029	TRUE
OG0002956	OG0001815	4	2.508636526598582e-6	0.00230689174803029	TRUE
OG0002955	OG0001815	4	2.508636526598582e-6	0.00230689174803029	TRUE
OG0003084	OG0002236	4	2.531957479139002e-6	0.00232813279006584	TRUE
OG0001501	OG0002185	6	2.5342967295673053e-6	0.00233007913856481	TRUE
OG0000791	OG0000096	12	2.540941307643461e-6	0.00233557804678624	TRUE
OG0000867	OG0000509	17	2.5409466654337803e-6	0.00233557804678624	TRUE
OG0000425	OG0000092	12	2.540941307643461e-6	0.00233557804678624	TRUE
OG0000519	OG0000439	14	2.543771870864036e-6	0.00233776452264479	TRUE
OG0000888	OG0000436	19	2.543641463637712e-6	0.00233776452264479	TRUE
OG0000872	OG0000949	26	2.5468793860709772e-6	0.00234041498610979	TRUE
OG0000579	OG0000339	13	2.5482222930827364e-6	0.00234062208054433	TRUE
OG0000374	OG0000905	13	2.5482222930827364e-6	0.00234062208054433	TRUE
OG0000374	OG0000598	13	2.5482222930827364e-6	0.00234062208054433	TRUE
OG0000050	OG0000647	13	2.5482222930827364e-6	0.00234062208054433	TRUE
OG0000585	OG0000092	13	2.5482222930827364e-6	0.00234062208054433	TRUE
OG0002944	OG0001780	5	2.5804623237849047e-6	0.00237002768076166	TRUE
OG0000665	OG0000434	14	2.5848791643752147e-6	0.00237345984638931	TRUE
OG0000557	OG0000518	14	2.5848791643752147e-6	0.00237345984638931	TRUE
OG0000557	OG0000565	14	2.5848791643752147e-6	0.00237345984638931	TRUE
OG0000110	OG0000021	11	2.625461005872427e-6	0.00241051111122506	TRUE
OG0001674	OG0001844	7	2.6306796542959827e-6	0.00241509076351421	TRUE
OG0000058	OG0000327	9	2.6316680473638616e-6	0.00241578637496236	TRUE
OG0001355	OG0001499	25	2.633644842753476e-6	0.00241738910639028	TRUE
OG0001433	OG0001784	13	2.63522663437801e-6	0.00241862901972779	TRUE
OG0002503	OG0002045	5	2.663099057502784e-6	0.00244399632246107	TRUE
OG0001410	OG0001687	6	2.6679751604478752e-6	0.00244825669854875	TRUE
OG0000152	OG0000188	7	2.673054288837878e-6	0.00245270261721414	TRUE
OG0000527	OG0000195	11	2.6857560421146215e-6	0.00246414140232063	TRUE
OG0000730	OG0000990	18	2.7108249827667475e-6	0.0024869239005458	TRUE
OG0000174	OG0000955	8	2.7167369561935034e-6	0.00249169272648122	TRUE
OG0001437	OG0001258	8	2.7167369561935034e-6	0.00249169272648122	TRUE
OG0000756	OG0000147	8	2.7167369561935034e-6	0.00249169272648122	TRUE
OG0000617	OG0000408	10	2.7246763240198443e-6	0.00249875558351596	TRUE
OG0000817	OG0000019	10	2.739393541308501e-6	0.00251203251294622	TRUE
OG0000669	OG0000285	13	2.747189152989229e-6	0.00251896053895404	TRUE
OG0000295	OG0001071	12	2.7619743379158382e-6	0.00253207400631516	TRUE
OG0000482	OG0000347	12	2.7619743379158382e-6	0.00253207400631516	TRUE
OG0000330	OG0000019	8	2.7634824232021806e-6	0.00253323479592784	TRUE
OG0000871	OG0002501	-7	2.7704506688308912e-6	0.00253940017534484	TRUE
OG0000459	OG0000570	14	2.796884119132749e-6	0.00256340475644697	TRUE
OG0000525	OG0000066	9	2.8072458007205973e-6	0.0025726763017771	TRUE
OG0000246	OG0001057	17	2.809207419770463e-6	0.00257424873296658	TRUE
OG0000966	OG0001046	18	2.8305926169153656e-6	0.0025936183453179	TRUE
OG0001075	OG0001259	15	2.8455115293329597e-6	0.00260706015268625	TRUE
