OG1	OG2	direction	pvalue	qvalue	signif
OG0001720	OG0001761	8	2.400905237503115e-7	0.0002495058271951416	true
OG0001869	OG0001737	8	2.4169454400270654e-7	0.0002511229093199809	true
OG0002293	OG0001737	8	2.4169454400270654e-7	0.0002511229093199809	true
OG0000344	OG0000798	14	2.423035936651461e-7	0.00025173074189423564	true
OG0000440	OG0000741	15	2.4369420391476957e-7	0.00025315034159065133	true
OG0000042	OG0000830	17	2.441135338993704e-7	0.00025356079061457777	true
OG0001573	OG0001108	9	2.4591046895125417e-7	0.0002554019350490994	true
OG0000749	OG0000783	22	2.463747447995199e-7	0.00025585875540417067	true
OG0000588	OG0000811	15	2.4824689793436563e-7	0.0002577774126547063	true
OG0001883	OG0001936	5	2.5193835008101263e-7	0.0002615587135122413	true
OG0001936	OG0001915	5	2.5193835008101263e-7	0.0002615587135122413	true
OG0000805	OG0001001	16	2.521623530412774e-7	0.0002617393737359889	true
OG0000979	OG0000080	16	2.521623530412774e-7	0.0002617393737359889	true
OG0000050	OG0000595	15	2.5341846484044196e-7	0.0002630171224438969	true
OG0000245	OG0000294	11	2.536711476672196e-7	0.00026325328555079907	true
OG0000324	OG0000595	14	2.5544883978592275e-7	0.00026507185981311786	true
OG0001045	OG0000903	17	2.5552688466509894e-7	0.0002651265737585076	true
OG0000917	OG0000647	14	2.5646024906812137e-7	0.000266015933562322	true
OG0000667	OG0000388	14	2.5646024906812137e-7	0.000266015933562322	true
OG0000578	OG0000342	14	2.5646024906812137e-7	0.000266015933562322	true
OG0001176	OG0001299	14	2.574267596111759e-7	0.0002669920108703501	true
OG0000659	OG0000791	15	2.586648837319341e-7	0.0002682495729313082	true
OG0001017	OG0001169	49	2.5996012325585755e-7	0.0002695661118642473	true
OG0000153	OG0000307	10	2.6118117866670794e-7	0.00027077866259629847	true
OG0000341	OG0000254	10	2.6118117866670794e-7	0.00027077866259629847	true
OG0001448	OG0001534	9	2.6170208111455877e-7	0.00027123814855482337	true
OG0000225	OG0000223	9	2.6170208111455877e-7	0.00027123814855482337	true
OG0000200	OG0000223	9	2.6170208111455877e-7	0.00027123814855482337	true
OG0000659	OG0000542	16	2.6280147593706355e-7	0.0002723506490918055	true
OG0001449	OG0001444	8	2.6316602120143366e-7	0.00027270145371473823	true
OG0001501	OG0001275	10	2.64291992602614e-7	0.0002738140346186458	true
OG0000333	OG0000244	10	2.64291992602614e-7	0.0002738140346186458	true
OG0000996	OG0000107	13	2.646015956226622e-7	0.0002740805617449405	true
OG0000388	OG0000248	13	2.646015956226622e-7	0.0002740805617449405	true
OG0000905	OG0001010	13	2.6471364253706476e-7	0.0002741695039312856	true
OG0000174	OG0000259	9	2.654075235245161e-7	0.0002748609867556243	true
OG0000990	OG0001630	-11	2.6827438372017306e-7	0.00027780248814488157	true
OG0000622	OG0000615	17	2.6851507175735496e-7	0.000278024232756145	true
OG0000930	OG0000845	30	2.693602060817278e-7	0.0002788667686856726	true
OG0000270	OG0000862	16	2.6940867865407815e-7	0.0002788667686856726	true
OG0000275	OG0000862	16	2.6940867865407815e-7	0.0002788667686856726	true
OG0000352	OG0000797	16	2.729914609967822e-7	0.0002825474032472266	true
OG0000718	OG0000555	18	2.732015162412749e-7	0.00028273686743210684	true
OG0000276	OG0000618	11	2.7551061902745623e-7	0.0002850983885696117	true
OG0001045	OG0000635	19	2.7605662087566644e-7	0.0002856351664633191	true
OG0000376	OG0000415	13	2.765565262072207e-7	0.0002860958822869335	true
OG0000361	OG0000108	13	2.765565262072207e-7	0.0002860958822869335	true
OG0000346	OG0000866	16	2.795706917957436e-7	0.0002891854493210967	true
OG0000263	OG0000727	19	2.804752149841247e-7	0.00029009242616805835	true
OG0001613	OG0001495	8	2.816805642896521e-7	0.00029128156858107546	true
OG0001495	OG0001581	8	2.816805642896521e-7	0.00029128156858107546	true
OG0000356	OG0000127	13	2.827123192140527e-7	0.0002923196252150219	true
OG0000210	OG0000812	13	2.827953222575965e-7	0.0002923477183275684	true
OG0001509	OG0001846	13	2.827953222575965e-7	0.0002923477183275684	true
OG0000949	OG0000804	27	2.8285073171237877e-7	0.0002923761370270271	true
OG0003294	OG0002284	4	2.835849986589701e-7	0.0002924999524196296	true
OG0002312	OG0002599	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0001869	OG0003385	4	2.835849986589701e-7	0.0002924999524196296	true
OG0003385	OG0002293	4	2.835849986589701e-7	0.0002924999524196296	true
OG0002664	OG0002284	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0001996	OG0003285	4	2.835849986589701e-7	0.0002924999524196296	true
OG0001996	OG0003287	4	2.835849986589701e-7	0.0002924999524196296	true
OG0002419	OG0001937	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0002536	OG0001937	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0002983	OG0002284	4	2.835849986589701e-7	0.0002924999524196296	true
OG0002493	OG0002284	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0002492	OG0002284	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0002330	OG0003374	4	2.835849986589701e-7	0.0002924999524196296	true
OG0002330	OG0003375	4	2.835849986589701e-7	0.0002924999524196296	true
OG0002284	OG0002491	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0002284	OG0003295	4	2.835849986589701e-7	0.0002924999524196296	true
OG0002284	OG0003334	4	2.835849986589701e-7	0.0002924999524196296	true
OG0001937	OG0002712	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0001937	OG0003295	4	2.835849986589701e-7	0.0002924999524196296	true
OG0001937	OG0002708	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0001937	OG0002707	5	2.8347551615606204e-7	0.0002924999524196296	true
OG0001937	OG0003334	4	2.835849986589701e-7	0.0002924999524196296	true
OG0000206	OG0000437	11	2.8390289581540306e-7	0.0002926837066241942	true
OG0000282	OG0000242	11	2.8390289581540306e-7	0.0002926837066241942	true
OG0000283	OG0000242	11	2.8390289581540306e-7	0.0002926837066241942	true
OG0000322	OG0000267	11	2.8390289581540306e-7	0.0002926837066241942	true
OG0000693	OG0000308	11	2.8390289581540306e-7	0.0002926837066241942	true
OG0000739	OG0000595	18	2.8558335104044945e-7	0.0002943292111765938	true
OG0000662	OG0000721	18	2.8558335104044945e-7	0.0002943292111765938	true
OG0000439	OG0000574	18	2.8558335104044945e-7	0.0002943292111765938	true
OG0000216	OG0000810	12	2.8585998705525275e-7	0.00029452736086189776	true
OG0000398	OG0000528	12	2.8585998705525275e-7	0.00029452736086189776	true
OG0000339	OG0000528	12	2.8585998705525275e-7	0.00029452736086189776	true
OG0000926	OG0001060	23	2.8604332239780317e-7	0.00029465827422531346	true
OG0000727	OG0000868	23	2.8604332239780317e-7	0.00029465827422531346	true
OG0000519	OG0000833	18	2.882831676719987e-7	0.00029693636959758835	true
OG0000368	OG0000632	16	2.884818194263559e-7	0.0002970825435965206	true
OG0000100	OG0001033	16	2.884818194263559e-7	0.0002970825435965206	true
OG0001501	OG0002112	6	2.899009476822631e-7	0.00029851462602708466	true
OG0000157	OG0000207	8	2.911971371561776e-7	0.00029981984770382765	true
OG0002533	OG0002442	5	2.930094144778274e-7	0.0003016264777419401	true
OG0002442	OG0002480	5	2.930094144778274e-7	0.0003016264777419401	true
OG0001052	OG0001258	14	2.9337993249909014e-7	0.00030197820798098996	true
OG0002936	OG0002419	4	2.9392982165951073e-7	0.0003024550284039509	true
OG0002936	OG0002536	4	2.9392982165951073e-7	0.0003024550284039509	true
OG0002851	OG0002707	4	2.9392982165951073e-7	0.0003024550284039509	true
OG0000241	OG0000121	10	2.9413951858525557e-7	0.0003026410696777429	true
OG0002294	OG0002526	-4	2.948078608553813e-7	0.00030320956639766876	true
OG0003001	OG0002448	4	2.948078608553813e-7	0.00030320956639766876	true
OG0002507	OG0003098	4	2.948078608553813e-7	0.00030320956639766876	true
OG0003115	OG0002524	4	2.948078608553813e-7	0.00030320956639766876	true
OG0000696	OG0001020	26	2.961473463181742e-7	0.0003045573144040923	true
OG0000682	OG0001058	20	2.9625476375539594e-7	0.00030463786595492215	true
OG0000949	OG0000948	33	2.9830591731153945e-7	0.00030671694334098064	true
OG0000586	OG0000425	15	2.995570298371129e-7	0.000307973094295258	true
OG0000265	OG0000622	14	2.9986773454154097e-7	0.0003082622649298416	true
OG0000047	OG0001014	13	3.0018049600699933e-7	0.0003085534929282091	true
OG0000732	OG0000949	25	3.003344328087427e-7	0.00030868142499100283	true
OG0000689	OG0000928	19	3.006498082365019e-7	0.00030897524104209006	true
OG0000042	OG0001399	12	3.0131882976698933e-7	0.0003096324028489796	true
OG0000952	OG0000875	17	3.0207203858048723e-7	0.00031037593727371003	true
OG0000303	OG0000191	10	3.024469075221712e-7	0.0003106696661331928	true
OG0000301	OG0000194	10	3.024469075221712e-7	0.0003106696661331928	true
OG0000191	OG0000069	10	3.024469075221712e-7	0.0003106696661331928	true
OG0001433	OG0001784	14	3.0283298126680837e-7	0.0003110357275824559	true
OG0001616	OG0001765	6	3.033919393402657e-7	0.00031148762605417513	true
OG0001614	OG0001765	6	3.033919393402657e-7	0.00031148762605417513	true
OG0001615	OG0001765	6	3.033919393402657e-7	0.00031148762605417513	true
OG0001617	OG0001765	6	3.033919393402657e-7	0.00031148762605417513	true
OG0000916	OG0000733	18	3.0365108169634383e-7	0.00031172312225414086	true
OG0000626	OG0000765	15	3.0435848588064895e-7	0.0003123574707208615	true
OG0000828	OG0000513	15	3.0435848588064895e-7	0.0003123574707208615	true
OG0000449	OG0000708	15	3.0435848588064895e-7	0.0003123574707208615	true
OG0000885	OG0000130	24	3.0503296480749613e-7	0.000313018999830074	true
OG0001638	OG0001619	6	3.0575821166638234e-7	0.00031373249128116885	true
OG0001677	OG0001871	10	3.06374184802382e-7	0.0003143337302936289	true
OG0000454	OG0000069	12	3.076390033650409e-7	0.00031560048860729826	true
OG0000235	OG0000483	13	3.087578847089273e-7	0.0003166862791439369	true
OG0000661	OG0000483	13	3.087578847089273e-7	0.0003166862791439369	true
OG0001079	OG0001655	12	3.0934557439400223e-7	0.0003171958582076848	true
OG0000506	OG0000288	12	3.0934557439400223e-7	0.0003171958582076848	true
OG0000266	OG0000942	12	3.0934557439400223e-7	0.0003171958582076848	true
OG0000355	OG0000079	10	3.101182564048114e-7	0.0003179570160450668	true
OG0000780	OG0000672	17	3.104946524314076e-7	0.0003183117618522299	true
OG0000471	OG0000146	16	3.111522246567514e-7	0.00031895466517198903	true
OG0001150	OG0000133	11	3.1176469467975454e-7	0.0003195512139838165	true
OG0002790	OG0002005	5	3.1405031306319274e-7	0.00032186241448941606	true
OG0000782	OG0000367	15	3.153986701612651e-7	0.00032321268070209573	true
OG0000378	OG0000298	13	3.1570507127001025e-7	0.00032349501667632984	true
OG0001463	OG0001266	19	3.1662972052691933e-7	0.00032441073869373955	true
OG0000403	OG0000210	11	3.1672313892655753e-7	0.0003244747069175662	true
OG0001020	OG0000568	23	3.168302801099774e-7	0.00032455271989053925	true
OG0001007	OG0001312	12	3.18521085673869e-7	0.0003262209162726489	true
OG0000830	OG0001312	12	3.18521085673869e-7	0.0003262209162726489	true
OG0000748	OG0000635	18	3.2145090207855526e-7	0.00032915717433513217	true
OG0000806	OG0001343	18	3.2145090207855526e-7	0.00032915717433513217	true
OG0000172	OG0000545	11	3.2271720597381747e-7	0.0003304215271007106	true
OG0000286	OG0000389	12	3.229612588821997e-7	0.0003306390794990672	true
OG0000905	OG0000156	15	3.242498982223437e-7	0.00033189346126150625	true
OG0000443	OG0000633	15	3.242498982223437e-7	0.00033189346126150625	true
OG0001182	OG0001378	21	3.259403185393532e-7	0.00033359112404614635	true
OG0001405	OG0001248	12	3.3087237914921713e-7	0.0003385396959442435	true
OG0000107	OG0000856	12	3.3087237914921713e-7	0.0003385396959442435	true
OG0001414	OG0001248	12	3.3087237914921713e-7	0.0003385396959442435	true
OG0001062	OG0000552	19	3.3111379692571734e-7	0.0003387536105348155	true
OG0001711	OG0001318	11	3.3146889997132494e-7	0.00033908378030928095	true
OG0000186	OG0000944	17	3.330223032768989e-7	0.0003406395948272184	true
OG0002304	OG0001948	6	3.3307397862526874e-7	0.00034065917816037235	true
OG0002571	OG0001627	7	3.3340779533331156e-7	0.00034096729614281417	true
OG0000580	OG0000019	10	3.3466324683518235e-7	0.00034221779333946614	true
OG0000553	OG0000337	14	3.3540456398681316e-7	0.00034287540270140274	true
OG0000553	OG0000380	14	3.3540456398681316e-7	0.00034287540270140274	true
OG0000823	OG0000380	14	3.3540456398681316e-7	0.00034287540270140274	true
OG0000951	OG0001099	21	3.3606067180679153e-7	0.00034351259168755087	true
OG0000367	OG0000681	14	3.364079113340442e-7	0.0003438339698694618	true
OG0000109	OG0000047	11	3.372689522646924e-7	0.0003446803774228025	true
OG0001044	OG0000186	15	3.391645424067611e-7	0.0003465837998675903	true
OG0000669	OG0000285	15	3.4079134328393203e-7	0.0003482122086199389	true
OG0000919	OG0000943	18	3.4135653433959023e-7	0.0003487556786687056	true
OG0002276	OG0002106	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002630	OG0002788	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002830	OG0002718	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002490	OG0002786	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002490	OG0002785	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002490	OG0002784	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002490	OG0002787	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002786	OG0002788	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002785	OG0002788	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002788	OG0002784	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002788	OG0002853	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002788	OG0002787	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002827	OG0002826	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002147	OG0002718	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002718	OG0002831	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0002379	OG0002285	4	3.4240592801159875e-7	0.00034928259707586127	true
OG0000946	OG0001060	20	3.4244455489683906e-7	0.00034928797595416	true
OG0000138	OG0000876	17	3.4351927845543873e-7	0.00035035005291959127	true
OG0001223	OG0001378	19	3.4448732493488854e-7	0.0003513031353089241	true
OG0001023	OG0001167	49	3.466407847850303e-7	0.00035346478160145663	true
OG0000290	OG0000592	13	3.48234086151372e-7	0.0003550548767769769	true
OG0000591	OG0000798	15	3.484061663654787e-7	0.0003551957450997443	true
OG0000372	OG0000009	8	3.512706684293367e-7	0.00035808120932830307	true
OG0000553	OG0000543	15	3.5153656335333266e-7	0.00035828250723807784	true
OG0000823	OG0000811	15	3.5153656335333266e-7	0.00035828250723807784	true
OG0000329	OG0000722	16	3.522292960568528e-7	0.00035888374982131436	true
OG0000788	OG0000705	16	3.522292960568528e-7	0.00035888374982131436	true
OG0000548	OG0000419	14	3.522029692203045e-7	0.00035888374982131436	true
OG0000860	OG0000345	19	3.5287540916199467e-7	0.0003594721197292238	true
OG0000345	OG0000844	19	3.5287540916199467e-7	0.0003594721197292238	true
OG0000104	OG0001258	12	3.5341831645538247e-7	0.0003599901577224454	true
OG0000346	OG0000244	11	3.534919760257271e-7	0.0003599951558425746	true
OG0000268	OG0000140	11	3.534919760257271e-7	0.0003599951558425746	true
OG0001252	OG0001291	10	3.565617153953509e-7	0.0003630507572661181	true
OG0000895	OG0000116	10	3.565617153953509e-7	0.0003630507572661181	true
OG0000913	OG0000026	12	3.5830312524129394e-7	0.00036471747559067575	true
OG0000617	OG0000834	12	3.5830312524129394e-7	0.00036471747559067575	true
OG0000410	OG0000834	12	3.5830312524129394e-7	0.00036471747559067575	true
OG0001720	OG0001613	6	3.6222610889769674e-7	0.0003686390247008597	true
OG0002268	OG0002359	6	3.6222610889769674e-7	0.0003686390247008597	true
OG0000322	OG0000679	14	3.6255260292084916e-7	0.0003688995984303582	true
OG0000300	OG0000125	14	3.6255260292084916e-7	0.0003688995984303582	true
OG0000474	OG0000475	14	3.626391888792651e-7	0.0003689518517867392	true
OG0001573	OG0001197	9	3.6516195790853545e-7	0.00037148244528101564	true
OG0000987	OG0001048	17	3.653565347136876e-7	0.0003716442869618112	true
OG0000485	OG0000529	14	3.6617883560678436e-7	0.0003724445623493893	true
OG0000178	OG0000258	10	3.6621881916424055e-7	0.0003724490559192095	true
OG0000506	OG0000343	13	3.670264940033291e-7	0.0003731979844514814	true
OG0000349	OG0000144	13	3.670264940033291e-7	0.0003731979844514814	true
OG0000360	OG0000847	13	3.6729970922970063e-7	0.00037340328121563435	true
OG0000209	OG0000527	13	3.6729970922970063e-7	0.00037340328121563435	true
OG0000615	OG0000199	13	3.67652152228738e-7	0.0003737253004191552	true
OG0000237	OG0000673	13	3.7171460792692946e-7	0.0003778181884870232	true
OG0000374	OG0000183	11	3.7267314357571795e-7	0.00037860872623187694	true
OG0000398	OG0000178	11	3.7267314357571795e-7	0.00037860872623187694	true
OG0000339	OG0000178	11	3.7267314357571795e-7	0.00037860872623187694	true
OG0001838	OG0001660	11	3.7267314357571795e-7	0.00037860872623187694	true
OG0000060	OG0000396	11	3.7267314357571795e-7	0.00037860872623187694	true
OG0001570	OG0001797	14	3.742159088862049e-7	0.0003801391851640607	true
OG0000112	OG0000973	22	3.7474054675988416e-7	0.0003806352046562305	true
OG0000738	OG0000599	9	3.7489513197827045e-7	0.00038075529081754207	true
OG0001124	OG0000956	19	3.7644141691636143e-7	0.00038228867063979	true
OG0000570	OG0000650	17	3.767490305811922e-7	0.0003825639635484948	true
OG0000887	OG0000749	25	3.770102368513836e-7	0.0003827920839741492	true
OG0002250	OG0002096	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002647	OG0002868	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003603	OG0003072	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003102	OG0003708	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003102	OG0003707	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003066	OG0003655	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003381	OG0002866	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002075	OG0001742	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003063	OG0002478	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003063	OG0002717	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003656	OG0003087	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003656	OG0003086	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002215	OG0002087	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002215	OG0002086	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003708	OG0003101	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003354	OG0002957	3	3.810407824139009e-7	0.00038464682250010366	true
OG0001928	OG0001466	10	3.7921834677813366e-7	0.00038464682250010366	true
OG0002862	OG0003729	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002055	OG0002058	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002866	OG0003382	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002978	OG0003759	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002646	OG0002868	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003065	OG0002478	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003065	OG0002717	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003062	OG0002478	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003062	OG0002717	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003604	OG0003072	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003605	OG0003072	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002942	OG0002478	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002942	OG0002717	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003759	OG0003107	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003049	OG0003047	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002645	OG0002868	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003611	OG0002819	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002113	OG0002283	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003265	OG0002478	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003265	OG0002717	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003103	OG0003723	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003560	OG0002478	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003560	OG0002717	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002478	OG0002943	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002478	OG0003064	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002478	OG0002941	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002478	OG0003266	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003087	OG0003659	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003087	OG0003657	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003087	OG0003658	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002943	OG0002717	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002251	OG0002096	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002058	OG0002155	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002717	OG0003064	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002717	OG0002941	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002717	OG0003266	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003602	OG0003072	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003101	OG0003707	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003086	OG0003659	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003086	OG0003657	3	3.810407824139009e-7	0.00038464682250010366	true
OG0003086	OG0003658	3	3.810407824139009e-7	0.00038464682250010366	true
OG0001742	OG0002074	3	3.810407824139009e-7	0.00038464682250010366	true
OG0002388	OG0002355	3	3.810407824139009e-7	0.00038464682250010366	true
OG0000119	OG0000961	17	3.812093702715053e-7	0.00038477991501998765	true
OG0001032	OG0001169	52	3.823141742195159e-7	0.000385857875840539	true
OG0002352	OG0001490	6	3.832478129535784e-7	0.00038672562621554755	true
OG0001490	OG0002855	6	3.832478129535784e-7	0.00038672562621554755	true
OG0000266	OG0000141	11	3.834751648069316e-7	0.0003868804833802692	true
OG0000890	OG0000243	11	3.834751648069316e-7	0.0003868804833802692	true
OG0000197	OG0000243	10	3.838780484223346e-7	0.0003872123372775198	true
OG0000142	OG0000179	10	3.838780484223346e-7	0.0003872123372775198	true
OG0000840	OG0000767	23	3.848019905535452e-7	0.0003881069219134222	true
OG0003385	OG0002269	4	3.8670681635314116e-7	0.0003897653360201898	true
OG0003176	OG0002292	4	3.8670681635314116e-7	0.0003897653360201898	true
OG0002033	OG0001842	4	3.8670681635314116e-7	0.0003897653360201898	true
OG0003174	OG0002292	4	3.8670681635314116e-7	0.0003897653360201898	true
OG0003173	OG0002292	4	3.8670681635314116e-7	0.0003897653360201898	true
OG0003295	OG0002292	4	3.8670681635314116e-7	0.0003897653360201898	true
OG0003175	OG0002292	4	3.8670681635314116e-7	0.0003897653360201898	true
OG0000603	OG0000332	14	3.8690533999073383e-7	0.0003897778562503899	true
OG0000403	OG0000905	14	3.8690533999073383e-7	0.0003897778562503899	true
OG0000667	OG0000415	14	3.8690533999073383e-7	0.0003897778562503899	true
OG0000667	OG0000358	14	3.8690533999073383e-7	0.0003897778562503899	true
OG0000974	OG0000850	14	3.8690533999073383e-7	0.0003897778562503899	true
OG0000352	OG0000393	13	3.8713963411438413e-7	0.00038986387008572315	true
OG0001250	OG0001537	13	3.8713963411438413e-7	0.00038986387008572315	true
OG0000418	OG0000513	13	3.8713963411438413e-7	0.00038986387008572315	true
OG0000415	OG0000248	13	3.8713963411438413e-7	0.00038986387008572315	true
OG0000390	OG0000752	16	3.8886861670268066e-7	0.00039156736490259723	true
OG0000292	OG0001150	12	3.935131874450949e-7	0.0003961679828154224	true
OG0001336	OG0001310	12	3.935131874450949e-7	0.0003961679828154224	true
OG0000332	OG0000172	10	3.937403483469302e-7	0.00039628238598657975	true
OG0001215	OG0001326	10	3.937403483469302e-7	0.00039628238598657975	true
OG0000031	OG0000399	10	3.937403483469302e-7	0.00039628238598657975	true
OG0000930	OG0000526	22	3.96768316212839e-7	0.0003992915278305308	true
OG0000988	OG0000891	14	3.970340668194558e-7	0.0003995205751637457	true
OG0000377	OG0000030	10	3.9720146057381213e-7	0.00039965061516007125	true
OG0000952	OG0000674	17	3.976876813446608e-7	0.00040006295793210416	true
OG0000792	OG0000934	17	3.976876813446608e-7	0.00040006295793210416	true
OG0000599	OG0000630	12	3.982614488890749e-7	0.00040060167003951557	true
OG0000117	OG0000464	13	3.9967238634386277e-7	0.0004019436831012127	true
OG0001310	OG0001403	13	3.9967238634386277e-7	0.0004019436831012127	true
OG0000360	OG0000161	9	4.000963888725528e-7	0.00040233145777201986	true
OG0000802	OG0000803	16	4.0117274373528387e-7	0.00040337509157933654	true
OG0000956	OG0001122	22	4.013300565115264e-7	0.0004034557920590046	true
OG0000570	OG0000964	22	4.013300565115264e-7	0.0004034557920590046	true
OG0000990	OG0001168	15	4.0296621887339426e-7	0.000405022858824907	true
OG0000696	OG0000367	15	4.0296621887339426e-7	0.000405022858824907	true
OG0000206	OG0000253	11	4.0468217280705716e-7	0.0004066304872095487	true
OG0000814	OG0001010	11	4.0468217280705716e-7	0.0004066304872095487	true
OG0000799	OG0000226	11	4.0468217280705716e-7	0.0004066304872095487	true
OG0000926	OG0001069	19	4.055576931488636e-7	0.0004074320357644756	true
OG0000915	OG0000778	19	4.055576931488636e-7	0.0004074320357644756	true
OG0001784	OG0001630	8	4.0671862407030396e-7	0.00040855913800883067	true
OG0002535	OG0002121	5	4.068282810293032e-7	0.0004085909044515512	true
OG0002576	OG0002071	5	4.068282810293032e-7	0.0004085909044515512	true
OG0001497	OG0001944	10	4.0718901198669443e-7	0.0004089139814720727	true
OG0000730	OG0000990	20	4.0803696176261445e-7	0.0004096869490012818	true
OG0000737	OG0000928	20	4.0803696176261445e-7	0.0004096869490012818	true
OG0000400	OG0000039	10	4.081029170143591e-7	0.00040971388870556647	true
OG0000246	OG0001057	19	4.105285255032256e-7	0.00041203057045143443	true
OG0000246	OG0000843	19	4.105285255032256e-7	0.00041203057045143443	true
OG0000843	OG0000688	19	4.105285255032256e-7	0.00041203057045143443	true
OG0001001	OG0000135	11	4.120706070279351e-7	0.00041353866039514837	true
OG0001045	OG0000966	24	4.130914477815514e-7	0.000414523413689461	true
OG0000763	OG0000577	15	4.135186755606811e-7	0.00041487261446238277	true
OG0000789	OG0001038	15	4.135186755606811e-7	0.00041487261446238277	true
OG0000632	OG0000703	18	4.138458260781645e-7	0.0004151610621281663	true
OG0000180	OG0000182	8	4.143046352065422e-7	0.0004155019208483725	true
OG0000193	OG0000182	8	4.143046352065422e-7	0.0004155019208483725	true
OG0000175	OG0000182	8	4.143046352065422e-7	0.0004155019208483725	true
OG0000278	OG0000551	12	4.149638174038076e-7	0.00041612315708939354	true
OG0001007	OG0000830	18	4.168076617391519e-7	0.00041785211486510286	true
OG0000732	OG0000659	18	4.168076617391519e-7	0.00041785211486510286	true
OG0000691	OG0000752	18	4.168076617391519e-7	0.00041785211486510286	true
OG0002496	OG0001942	6	4.169453634724429e-7	0.0004179501511120315	true
OG0001618	OG0001555	10	4.170739321206794e-7	0.0004180390143740246	true
OG0000822	OG0000724	20	4.1981967509170137e-7	0.000420670321100671	true
